Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Interval,LOCR,sample_id,x,fitted,residuals,n,mean_err_sq,median_mean_sq_err,is.out.w,mad_mean_sqE,is.out.p,out
3,C01,Oligomycin-ConBIS ID#24 pre,3,14.342360586441576,26.026374325251,0,conbis-24-pre,Olig,Int1,2.6632174371357924,24-pre-1,2.6632174371357924,2.6905010110868424,-0.027283573951049966,75,0.06974864525923287,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
4,C01,Oligomycin-ConBIS ID#24 pre,4,9.082686124353899,28.6185026112413,0,conbis-24-pre,Olig,Int2,2.2063699775378645,24-pre-1,2.2063699775378645,1.7709830063669099,0.43538697117095465,45,0.06974864525923287,0.03844969556148853,FALSE,NA,TRUE,SINGLE
5,C01,Oligomycin-ConBIS ID#24 pre,5,8.011984973779349,28.0325406337969,0,conbis-24-pre,Olig,Int2,2.0809385423374285,24-pre-1,2.0809385423374285,1.7709830063669099,0.3099555359705187,45,0.06974864525923287,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
6,C01,Oligomycin-ConBIS ID#24 pre,6,8.63789080796845,28.3883873427575,0,conbis-24-pre,Olig,Int2,2.1561584335658655,24-pre-1,2.1561584335658655,1.7709830063669099,0.38517542719895564,45,0.06974864525923287,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
7,C01,Oligomycin-ConBIS ID#24 pre,10,6.48417727845845,26.3154182300089,0,conbis-24-pre,Olig,Int4,1.869364944409367,24-pre-1,1.869364944409367,1.549391139300161,0.319973805109206,45,0.06974864525923287,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
8,C01,Oligomycin-ConBIS ID#24 pre,11,6.657474514566516,26.6247010518099,0,conbis-24-pre,Olig,Int4,1.8957402106199925,24-pre-1,1.8957402106199925,1.549391139300161,0.34634907131983156,45,0.06974864525923287,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
9,C01,Oligomycin-ConBIS ID#24 pre,12,6.811818511738618,26.8076211820444,0,conbis-24-pre,Olig,Int4,1.918659120011383,24-pre-1,1.918659120011383,1.549391139300161,0.36926798071122197,45,0.06974864525923287,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
1,C02,Oligomycin-ConBIS ID#24 pre,1,21.310777195789193,27.3604477227466,0,conbis-24-pre,Olig,Int1,3.059212916388189,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,C02,Oligomycin-ConBIS ID#24 pre,2,19.53293426601302,24.0685612566423,0,conbis-24-pre,Olig,Int1,2.9721019776385678,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,C02,Oligomycin-ConBIS ID#24 pre,3,19.343948496200255,22.2065030294574,0,conbis-24-pre,Olig,Int1,2.9623796313482273,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,C02,Oligomycin-ConBIS ID#24 pre,4,5.046824171135999,29.4829104578892,0,conbis-24-pre,Olig,Int2,1.6187591684584104,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,C02,Oligomycin-ConBIS ID#24 pre,5,3.9587579451037485,29.7608329057463,0,conbis-24-pre,Olig,Int2,1.3759303258415432,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,C02,Oligomycin-ConBIS ID#24 pre,6,4.33542553859535,30.3528324658123,0,conbis-24-pre,Olig,Int2,1.466819768873923,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,C02,Oligomycin-ConBIS ID#24 pre,10,2.72359660997785,28.2399155305949,0,conbis-24-pre,Olig,Int4,1.0019532899416035,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,C02,Oligomycin-ConBIS ID#24 pre,11,2.1185290827078163,30.2295488951215,0,conbis-24-pre,Olig,Int4,0.7507220189618404,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,C02,Oligomycin-ConBIS ID#24 pre,12,2.9612731206908176,30.326998401222,0,conbis-24-pre,Olig,Int4,1.0856192842073826,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,C03,FCCP-ConBIS ID#24 pre,1,20.727383864222936,25.6232373419078,0,conbis-24-pre,FCCP,Int1,3.0314557180121002,24-pre-1,3.0314557180121002,2.890915239750289,0.14054047826181099,75,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
2,C03,FCCP-ConBIS ID#24 pre,2,19.0590800390382,22.4010149388786,0,conbis-24-pre,FCCP,Int1,2.947543630483968,24-pre-1,2.947543630483968,2.8909152397502895,0.056628390733678764,75,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
3,C03,FCCP-ConBIS ID#24 pre,3,17.547823441451495,22.0569641420723,0,conbis-24-pre,FCCP,Int1,2.864929921790591,24-pre-1,2.864929921790591,2.8909152397502895,-0.025985317959698377,75,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
4,C03,FCCP-ConBIS ID#24 pre,7,36.6513511347355,30.081752101693,0,conbis-24-pre,FCCP,Int3,3.6014502935395014,24-pre-1,3.6014502935395014,3.7003803161689683,-0.09893002262946693,30,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
5,C03,FCCP-ConBIS ID#24 pre,8,35.27127972172395,29.6152619203818,0,conbis-24-pre,FCCP,Int3,3.563069027165683,24-pre-1,3.563069027165683,3.7003803161689683,-0.13731128900328524,30,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
6,C03,FCCP-ConBIS ID#24 pre,9,37.37538050480825,29.3165055673009,0,conbis-24-pre,FCCP,Int3,3.6210122123896826,24-pre-1,3.6210122123896826,3.7003803161689683,-0.07936810377928571,30,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
7,C03,FCCP-ConBIS ID#24 pre,10,3.37497460651735,28.8283405039394,0,conbis-24-pre,FCCP,Int4,1.2163878003013284,24-pre-1,1.2163878003013284,1.7498053679636079,-0.5334175676622794,45,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
8,C03,FCCP-ConBIS ID#24 pre,11,3.834670263871617,29.9343777568333,0,conbis-24-pre,FCCP,Int4,1.3440834503851455,24-pre-1,1.3440834503851455,1.7498053679636079,-0.4057219175784624,45,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
9,C03,FCCP-ConBIS ID#24 pre,12,4.263616613706118,30.8375765300858,0,conbis-24-pre,FCCP,Int4,1.4501177704633328,24-pre-1,1.4501177704633328,1.7498053679636079,-0.2996875975002752,45,0.046129111142078495,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
1,C04,FCCP-ConBIS ID#24 pre,1,19.547268716258685,26.8352551606823,0,conbis-24-pre,FCCP,Int1,2.9728355690631063,24-pre-1,2.9728355690631063,2.8971848813017544,0.07565068776135181,75,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
2,C04,FCCP-ConBIS ID#24 pre,2,19.895838165606918,24.888572948861,0,conbis-24-pre,FCCP,Int1,2.990510572451482,24-pre-1,2.990510572451482,2.8971848813017544,0.09332569114972772,75,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
3,C04,FCCP-ConBIS ID#24 pre,3,17.859514595300556,23.2943843414528,0,conbis-24-pre,FCCP,Int1,2.8825363967643773,24-pre-1,2.8825363967643773,2.8971848813017544,-0.01464848453737714,75,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
4,C04,FCCP-ConBIS ID#24 pre,7,32.4209188423504,31.3824998272914,0,conbis-24-pre,FCCP,Int3,3.4788038577427494,24-pre-1,3.4788038577427494,3.7066499577204333,-0.22784609997768407,30,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
5,C04,FCCP-ConBIS ID#24 pre,8,31.012999815955247,28.7752373911305,0,conbis-24-pre,FCCP,Int3,3.4344064654847513,24-pre-1,3.4344064654847513,3.7066499577204337,-0.2722434922356824,30,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
6,C04,FCCP-ConBIS ID#24 pre,9,31.68920153325455,27.7095254363032,0,conbis-24-pre,FCCP,Int3,3.455975977211672,24-pre-1,3.455975977211672,3.7066499577204337,-0.25067398050876166,30,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
7,C04,FCCP-ConBIS ID#24 pre,10,5.28576902612445,30.6787116041142,0,conbis-24-pre,FCCP,Int4,1.6650181198291,24-pre-1,1.6650181198291,1.7560750095150728,-0.09105688968597267,45,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
8,C04,FCCP-ConBIS ID#24 pre,11,5.572441709197717,30.7492044279371,0,conbis-24-pre,FCCP,Int4,1.7178333257831073,24-pre-1,1.7178333257831073,1.7560750095150728,-0.03824168373196543,45,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
9,C04,FCCP-ConBIS ID#24 pre,12,5.979653372486618,30.9494092999174,0,conbis-24-pre,FCCP,Int4,1.788362601815415,24-pre-1,1.788362601815415,1.7560750095150728,0.03228759230034221,45,0.02512697113377888,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
1,C05,Glycolysis-T2D-2B#4_1,1,11.121531173993034,24.4371010635125,0,conbis-24-pre,Glyco,Int1,2.4088829748462515,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,C05,Glycolysis-T2D-2B#4_1,2,15.161385441158778,22.7240191576413,0,conbis-24-pre,Glyco,Int1,2.718751763977836,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,C05,Glycolysis-T2D-2B#4_1,3,14.426536395117406,21.839252770963,0,conbis-24-pre,Glyco,Int1,2.669069315916043,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,C05,Glycolysis-T2D-2B#4_1,4,1.0405034573361007,27.9955326606634,0,conbis-24-pre,Glyco,Int2,0.03970468961018424,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,C05,Glycolysis-T2D-2B#4_1,5,2.1563607055776473,28.1880229752482,0,conbis-24-pre,Glyco,Int2,0.7684219421967617,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,C05,Glycolysis-T2D-2B#4_1,6,2.1422324798433507,27.9638841820787,0,conbis-24-pre,Glyco,Int2,0.7618485001433344,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,C05,Glycolysis-T2D-2B#4_1,13,2.3024228255965493,13.1303997608934,0,conbis-24-pre,Glyco,Int5,0.8339619709293739,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,C05,Glycolysis-T2D-2B#4_1,14,1.2790123707106176,10.2856071912566,0,conbis-24-pre,Glyco,Int5,0.24608819472398644,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,C05,Glycolysis-T2D-2B#4_1,15,2.060581123055117,9.52342565616386,0,conbis-24-pre,Glyco,Int5,0.7229880415896147,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,C06,Glycolysis-T2D-2B#4_1,1,17.695492077038605,23.7181313852255,0,conbis-24-pre,Glyco,Int1,2.873309922229,24-pre-1,2.873309922229,2.75841227190696,0.11489765032204041,75,0.06423884118907339,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
2,C06,Glycolysis-T2D-2B#4_1,2,16.22642067069349,20.8071920665833,0,conbis-24-pre,Glyco,Int1,2.78664081935439,24-pre-1,2.78664081935439,2.75841227190696,0.02822854744743014,75,0.06423884118907339,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
3,C06,Glycolysis-T2D-2B#4_1,3,16.015191649865407,19.800266312981,0,conbis-24-pre,Glyco,Int1,2.77353774988714,24-pre-1,2.77353774988714,2.75841227190696,0.015125477980180279,75,0.06423884118907339,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
4,C06,Glycolysis-T2D-2B#4_1,4,5.3561942785138985,26.9163559520844,0,conbis-24-pre,Glyco,Int2,1.6782537002319218,24-pre-1,1.6782537002319218,1.8388942671870268,-0.16064056695510504,45,0.06423884118907339,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
5,C06,Glycolysis-T2D-2B#4_1,5,4.319177486841747,26.7654310693875,0,conbis-24-pre,Glyco,Int2,1.4630649875638817,24-pre-1,1.4630649875638817,1.838894267187027,-0.3758292796231453,45,0.06423884118907339,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
6,C06,Glycolysis-T2D-2B#4_1,6,4.18319109600975,26.3752668391175,0,conbis-24-pre,Glyco,Int2,1.431074375377793,24-pre-1,1.431074375377793,1.838894267187027,-0.40781989180923395,45,0.06423884118907339,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
7,C06,Glycolysis-T2D-2B#4_1,13,4.2238978649359495,12.9061478438897,0,conbis-24-pre,Glyco,Int5,1.4407583664089632,24-pre-1,1.4407583664089632,1.8284487036592623,-0.3876903372502991,27,0.06423884118907339,0.03844969556148853,FALSE,NA,TRUE,SINGLE
8,C06,Glycolysis-T2D-2B#4_1,14,4.347093029111317,9.62886105391436,0,conbis-24-pre,Glyco,Int5,1.4695073525394096,24-pre-1,1.4695073525394096,1.8284487036592623,-0.3589413511198527,27,0.06423884118907339,0.03844969556148853,FALSE,NA,TRUE,SINGLE
9,C06,Glycolysis-T2D-2B#4_1,15,5.430468345197118,8.87720240808073,0,conbis-24-pre,Glyco,Int5,1.6920253816439217,24-pre-1,1.6920253816439217,1.828448703659262,-0.13642332201534027,27,0.06423884118907339,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
1,D01,Oligomycin-ConBIS ID#24 pre,1,17.688204492325106,22.7129056306656,0,conbis-24-pre,Olig,Int1,2.872898004565041,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,D01,Oligomycin-ConBIS ID#24 pre,2,17.58619157288322,20.3213787304124,0,conbis-24-pre,Olig,Int1,2.867114024385662,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,D01,Oligomycin-ConBIS ID#24 pre,3,16.507294430808457,19.1831504448355,0,conbis-24-pre,Olig,Int1,2.803802369930658,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,D01,Oligomycin-ConBIS ID#24 pre,4,3.8828704831216996,26.149453044047,0,conbis-24-pre,Olig,Int2,1.3565746953443394,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,D01,Oligomycin-ConBIS ID#24 pre,5,4.7853515619192475,26.3863567330431,0,conbis-24-pre,Olig,Int2,1.5655594938714714,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,D01,Oligomycin-ConBIS ID#24 pre,6,5.61796456714195,26.3304794915293,0,conbis-24-pre,Olig,Int2,1.7259694216386579,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,D01,Oligomycin-ConBIS ID#24 pre,10,2.645958634570249,24.1674194189971,0,conbis-24-pre,Olig,Int4,0.9730334323771588,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,D01,Oligomycin-ConBIS ID#24 pre,11,3.3481593792679174,25.134883326412,0,conbis-24-pre,Olig,Int4,1.2084107558155404,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,D01,Oligomycin-ConBIS ID#24 pre,12,2.6306398074320168,25.6519167727542,0,conbis-24-pre,Olig,Int4,0.9672270893914858,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,D02,Oligomycin-ConBIS ID#24 pre,1,18.482145327746665,25.718343722758,0,conbis-24-pre,Olig,Int1,2.9168051486394933,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,D02,Oligomycin-ConBIS ID#24 pre,2,19.55249521068948,22.9896612956577,0,conbis-24-pre,Olig,Int1,2.9731029105474023,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,D02,Oligomycin-ConBIS ID#24 pre,3,17.050432369437765,22.1677753720829,0,conbis-24-pre,Olig,Int1,2.8361755623193,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,D02,Oligomycin-ConBIS ID#24 pre,4,1.8172118776674004,29.6156185780638,0,conbis-24-pre,Olig,Int2,0.5973033911283935,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,D02,Oligomycin-ConBIS ID#24 pre,5,2.2042483079822475,29.9921401150542,0,conbis-24-pre,Olig,Int2,0.790386547368621,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,D02,Oligomycin-ConBIS ID#24 pre,6,3.16970321968925,29.1648624735447,0,conbis-24-pre,Olig,Int2,1.153637961957286,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,D02,Oligomycin-ConBIS ID#24 pre,11,0.3499476790370153,28.4968715012086,0,conbis-24-pre,Olig,Int4,-1.0499716241388626,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,D02,Oligomycin-ConBIS ID#24 pre,12,0.23247065074051676,28.5173229338517,0,conbis-24-pre,Olig,Int4,-1.4589912952969504,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,D03,FCCP-ConBIS ID#24 pre,1,25.723707646305243,23.4584674324498,0,conbis-24-pre,FCCP,Int1,3.2474130431911337,24-pre-1,3.2474130431911337,2.7954375677803767,0.45197547541075717,75,0.0767968635511129,0.03844969556148853,FALSE,NA,TRUE,SINGLE
2,D03,FCCP-ConBIS ID#24 pre,2,24.872119436518677,20.7127452072551,0,conbis-24-pre,FCCP,Int1,3.213747474792152,24-pre-1,3.213747474792152,2.7954375677803767,0.41830990701177545,75,0.0767968635511129,0.03844969556148853,FALSE,NA,TRUE,SINGLE
3,D03,FCCP-ConBIS ID#24 pre,3,21.83010706659802,19.6974356310426,0,conbis-24-pre,FCCP,Int1,3.0832900751122634,24-pre-1,3.0832900751122634,2.7954375677803767,0.2878525073318869,75,0.0767968635511129,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
4,D03,FCCP-ConBIS ID#24 pre,7,33.5010989161518,28.7393971671093,0,conbis-24-pre,FCCP,Int3,3.511578241760217,24-pre-1,3.511578241760217,3.6049026441990555,-0.09332440243883887,30,0.0767968635511129,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
5,D03,FCCP-ConBIS ID#24 pre,8,33.00084749740675,28.7541552028175,0,conbis-24-pre,FCCP,Int3,3.4965332428763087,24-pre-1,3.4965332428763087,3.6049026441990555,-0.10836940132274696,30,0.0767968635511129,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
6,D03,FCCP-ConBIS ID#24 pre,9,32.49497742488775,28.0481863618168,0,conbis-24-pre,FCCP,Int3,3.4810855366203515,24-pre-1,3.4810855366203515,3.604902644199056,-0.12381710757870437,30,0.0767968635511129,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
7,D03,FCCP-ConBIS ID#24 pre,10,3.9280452118219493,26.4129822274216,0,conbis-24-pre,FCCP,Int4,1.368141900563949,24-pre-1,1.368141900563949,1.6543276959936954,-0.28618579542974637,45,0.0767968635511129,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
8,D03,FCCP-ConBIS ID#24 pre,11,4.3678969461884165,29.3044216672035,0,conbis-24-pre,FCCP,Int4,1.4742816452587046,24-pre-1,1.4742816452587046,1.6543276959936948,-0.1800460507349902,45,0.0767968635511129,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
9,D03,FCCP-ConBIS ID#24 pre,12,5.692094922797418,29.951596056842,0,conbis-24-pre,FCCP,Int4,1.7390783566165615,24-pre-1,1.7390783566165615,1.654327695993695,0.08475066062286661,45,0.0767968635511129,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
1,D04,FCCP-ConBIS ID#24 pre,1,19.143858439213464,21.4279053221242,0,conbis-24-pre,FCCP,Int1,2.9519819560537357,24-pre-1,2.9519819560537357,2.804374232455582,0.1476077235981538,75,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
2,D04,FCCP-ConBIS ID#24 pre,2,20.198732563192348,19.3668366472389,0,conbis-24-pre,FCCP,Int1,3.0056198580422286,24-pre-1,3.0056198580422286,2.804374232455582,0.20124562558664674,75,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
3,D04,FCCP-ConBIS ID#24 pre,3,18.441114660443994,18.4943966244407,0,conbis-24-pre,FCCP,Int1,2.9145826642648833,24-pre-1,2.9145826642648833,2.804374232455582,0.1102084318093013,75,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
4,D04,FCCP-ConBIS ID#24 pre,7,32.1519737114708,27.77612661914,0,conbis-24-pre,FCCP,Int3,3.470473839513784,24-pre-1,3.470473839513784,3.6138393088742613,-0.14336546936047737,30,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
5,D04,FCCP-ConBIS ID#24 pre,8,31.63440947038895,28.0276214552558,0,conbis-24-pre,FCCP,Int3,3.45424543545414,24-pre-1,3.45424543545414,3.6138393088742613,-0.15959387342012119,30,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
6,D04,FCCP-ConBIS ID#24 pre,9,32.054955727370654,27.327170754575,0,conbis-24-pre,FCCP,Int3,3.467451796292444,24-pre-1,3.467451796292444,3.6138393088742613,-0.14638751258181726,30,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
7,D04,FCCP-ConBIS ID#24 pre,10,6.05912148021735,24.6492554028629,0,conbis-24-pre,FCCP,Int4,1.8015648193108555,24-pre-1,1.8015648193108555,1.6632643606689004,0.13830045864195525,45,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
8,D04,FCCP-ConBIS ID#24 pre,11,6.702236541455116,26.9569990455632,0,conbis-24-pre,FCCP,Int4,1.902441282851518,24-pre-1,1.902441282851518,1.6632643606689004,0.23917692218261763,45,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
9,D04,FCCP-ConBIS ID#24 pre,12,6.815809785417718,27.6864200976967,0,conbis-24-pre,FCCP,Int4,1.9192448820686083,24-pre-1,1.9192448820686083,1.6632643606689008,0.2559805213997076,45,0.04121254859527408,0.03844969556148853,FALSE,0.017983976608624754,FALSE,NO
1,D05,Glycolysis-T2D-2B#4_1,1,13.626215019114325,28.5901530126555,0,conbis-24-pre,Glyco,Int1,2.611995512288203,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,D05,Glycolysis-T2D-2B#4_1,2,15.700940255471219,24.9215038817859,0,conbis-24-pre,Glyco,Int1,2.7537205994445118,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,D05,Glycolysis-T2D-2B#4_1,3,14.425896202931796,23.4105765050032,0,conbis-24-pre,Glyco,Int1,2.6690249389170817,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,D05,Glycolysis-T2D-2B#4_1,5,0.7296953649569495,30.5739834845232,0,conbis-24-pre,Glyco,Int2,-0.3151281402151829,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,D05,Glycolysis-T2D-2B#4_1,6,0.3710282516479495,30.5084647374342,0,conbis-24-pre,Glyco,Int2,-0.9914770692794925,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,D05,Glycolysis-T2D-2B#4_1,14,0.059210730808416656,11.0017525115284,0,conbis-24-pre,Glyco,Int5,-2.8266524898627616,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,E01,Oligomycin-ConBIS ID#24 pre,1,18.119479276515744,23.550601591908,0,conbis-24-pre,Olig,Int1,2.896987562702772,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,E01,Oligomycin-ConBIS ID#24 pre,2,17.686606211982486,21.3181944872544,0,conbis-24-pre,Olig,Int1,2.8728076419419266,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,E01,Oligomycin-ConBIS ID#24 pre,3,16.677039918991227,20.4225844874913,0,conbis-24-pre,Olig,Int1,2.8140329182919848,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,E01,Oligomycin-ConBIS ID#24 pre,4,4.9905420372651985,27.5044903146413,0,conbis-24-pre,Olig,Int2,1.607544528566636,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,E01,Oligomycin-ConBIS ID#24 pre,5,5.475173574981747,27.6564366740917,0,conbis-24-pre,Olig,Int2,1.7002239783930422,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,E01,Oligomycin-ConBIS ID#24 pre,6,3.788326035893551,27.4548501506956,0,conbis-24-pre,Olig,Int2,1.331924242341594,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,E01,Oligomycin-ConBIS ID#24 pre,10,1.5977110115420494,25.737572144149,0,conbis-24-pre,Olig,Int4,0.4685719871488434,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,E01,Oligomycin-ConBIS ID#24 pre,11,2.304621364658617,26.5627138858856,0,conbis-24-pre,Olig,Int4,0.8349163959959319,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,E01,Oligomycin-ConBIS ID#24 pre,12,3.451785106098118,26.9929145298802,0,conbis-24-pre,Olig,Int4,1.2388915192840588,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,E02,Oligomycin-ConBIS ID#24 pre,1,23.37277815631578,23.4619659553236,0,conbis-24-pre,Olig,Int1,3.151572018520787,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,E02,Oligomycin-ConBIS ID#24 pre,2,23.11332278335374,20.542471352307,0,conbis-24-pre,Olig,Int1,3.140409195143051,24-pre-1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
